"filename", "language", "JSON", "JavaScript", "PostCSS", "TypeScript", "Svelte", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "TOML", "Rust", "comment", "blank", "total"
"/home/qlt/zeno-wallet/src/components/tokenSelector.svelte", "Svelte", 0, 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 9, 164
"/home/qlt/zeno-wallet/src/components/tokenSetting.svelte", "Svelte", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 9, 76
"/home/qlt/zeno-wallet/src/constants/constants.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17
"/home/qlt/zeno-wallet/src/crypto/account.ts", "TypeScript", 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 126
"/home/qlt/zeno-wallet/src/crypto/airgap_signer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/qlt/zeno-wallet/src/crypto/balance.ts", "TypeScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 50
"/home/qlt/zeno-wallet/src/crypto/chains.ts", "TypeScript", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 126
"/home/qlt/zeno-wallet/src/crypto/ens.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/qlt/zeno-wallet/src/crypto/fiat.ts", "TypeScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 43
"/home/qlt/zeno-wallet/src/crypto/functions_selector.ts", "TypeScript", 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 427
"/home/qlt/zeno-wallet/src/crypto/index.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/qlt/zeno-wallet/src/crypto/local_signer.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/qlt/zeno-wallet/src/crypto/nfts.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/qlt/zeno-wallet/src/crypto/tokens.ts", "TypeScript", 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 131
"/home/qlt/zeno-wallet/src/locales/en.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/qlt/zeno-wallet/src/locales/terms/en.ts", "TypeScript", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/home/qlt/zeno-wallet/src/locales/terms/index.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/home/qlt/zeno-wallet/src/locales/terms/zh.ts", "TypeScript", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 111
"/home/qlt/zeno-wallet/src/locales/zh.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/qlt/zeno-wallet/src/main.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"/home/qlt/zeno-wallet/src/pages/QR.svelte", "Svelte", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 7, 57
"/home/qlt/zeno-wallet/src/pages/Settings.svelte", "Svelte", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58
"/home/qlt/zeno-wallet/src/pages/Sign.svelte", "Svelte", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56
"/home/qlt/zeno-wallet/src/preload.js", "JavaScript", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 16, 150
"/home/qlt/zeno-wallet/src/provider/ankr.ts", "TypeScript", 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 17, 29, 319
"/home/qlt/zeno-wallet/src/provider/ankr_type.ts", "TypeScript", 0, 0, 0, 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 545
"/home/qlt/zeno-wallet/src/provider/drpc.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/qlt/zeno-wallet/src/states/darkMode.svelte.ts", "TypeScript", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 81
"/home/qlt/zeno-wallet/src/states/db.ts", "TypeScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 85
"/home/qlt/zeno-wallet/src/states/error.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/home/qlt/zeno-wallet/src/states/index.ts", "TypeScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"/home/qlt/zeno-wallet/src/states/locale.svelte.ts", "TypeScript", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"/home/qlt/zeno-wallet/src/states/router.svelte.ts", "TypeScript", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 38, 29, 185
"/home/qlt/zeno-wallet/src/states/settings.svelte.ts", "TypeScript", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 57
"/home/qlt/zeno-wallet/src/states/toastState.svelte.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50
"/home/qlt/zeno-wallet/src/states/type.ts", "TypeScript", 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 184
"/home/qlt/zeno-wallet/src/svg/account.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/add-circle.svelte", "Svelte", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/home/qlt/zeno-wallet/src/svg/add.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/adjust-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
